,引越し時期,タイトル,評価,口コミ,現在地,引越し先,依頼作業開始時間,電話・メール対応,見積もり対応,作業員,サービス,家具量,家電量,ダンボール,見積もり比較社数
42,2023-03-14,営業は印象良くなかった,3.5,訪問見積もり来た際に、検討してから返事をする旨を伝えたところ、わざわざ遠くから来てるんだから決めてくれないと。と、言われたのにはえっと思った。感じの良かった他社にしようと思ったが、日にちが合わず、こちらでお願いした。,静岡,静岡,いつでも,4,2,4,4,5,6,0,5
52,2023-02-28,丁寧で親切,4.75,【見積もり時の対応】親身になって相談に乗ってくれた【料金】とても満足【作業内容】対応も丁寧で親切だった【全体的な評価】とても満足【良かった点】一人一人の対応が丁寧で良かった【気になった点】特に無し,愛知,愛知,いつでも,4,5,5,5,7,3,30,6
50,2023-02-28,とても親切で且つ無理難題に応えてくださった。,5.0,アーク引越センターは最初の見積もりから親身に相談に乗ってくださり、また当日の引っ越し作業もスムーズでこちらの言う無理難題にも嫌な顔一つせずに対応頂けました。感謝しかありません。ありがとうございました。それに比べてハから始まる同業他社は無料見積もりで相見積もり最後の順番なのに一番のぼったくり価格を提示した後にメールで割引価格を提示しますねと約束したにもかかわらず連絡してこない暴挙。引っ越し侍のご意見をぜひお聞かせ願いたい今日この頃です。,愛知,愛知,いつでも,5,5,5,5,1,6,50,5
49,2023-02-28,全体的には良かったです。,4.0,見積もりの結果、希望の値段ではなかったので積み切りにしました。値段が抑えられ嬉しかった反面、結構な数の物が残ってしまい、その後の後始末が2日がかりになってしまいとても苦労しました。残りは自分達で何とかするとは言ったものの、あまりの量に大変疲れた引越しになってしまいました。見積もりの方は、量から推測して見切りでは大変になるとか、もう少し突っ込んで説得してくれれば料金のことも納得できたと思うのですが、こちらもこんなに残って大変なことになるとは思っていなかったので残念な気持ちでいっぱいになりました。また、和ダンスの中身は出して下さいと言うのであれば着物用の段ボールがありますとか、用意を促して欲しかったです。すっかりそのことを忘れていて、結局それも自分で買ってあった着物用の袋に入れて運ぶことになりました。交渉はただ安くなればいいわけではないということ。説明次第では高くても納得して払えると思います。私も勉強になりました。ただ、実際動いてくださった方達はとても感じがよく、これも持ってって貰えますか？の言葉にまだ大丈夫ですよと、ギリギリまで頑張って下さいました。感謝します。,東京,東京,いつでも,4,3,5,4,5,5,20,10
48,2023-02-27,テキパキ動いていて、連携が取れていた。,3.75,気持ちの良いやり取りで、とても早かった。残念なことにエアコンの取り付けも頼んだのですが、部屋を間違えて取り付けられていました。その旨メールをしましたがなにも連絡なしです。他の業者に頼まなくてはいけなのか。また、金額がかかってしまう。,埼玉,埼玉,いつでも,3,4,4,4,7,9,20,10
46,2023-02-27,こちらの意志を確認して対応頂いたので非常に良かった,4.25,悪かった点、インターネットやライフラインの契約の事など案内していただけて有難かった。しかし、客側がスマホやパソコンなどで対応しなければいけない事が多く、年配者には負担になると思いました。特にインターネットの契約については、音声案内･AIによる音声認識機能が中途半端で認識されず消費者側へのストレスが大きく、引越しでの疲れに輪をかけると思います。引越しは、物の移動だけではなく、登録している住所などの移動手続きも必要な為、優先順に行いますので、急かされるようなサービスは、要らなと思いました。良かった点、必要な事を端的に教えて頂き、対応も早かったので、有難かった。,愛知,愛知,いつでも,4,5,4,4,4,5,10,8
47,2023-02-26,作業が丁寧で良かった,4.25,【見積もり時の対応】サイトに登録してからすぐに見積もり訪問の電話がかかってきたのでスピーディーな印象を受けた。見積もりも丁寧で早く済んだので良かった。【料金】他社と比べて1/2から2/3程度の金額だったので特に不満は無かった。見積もり金額と実際に請求された金額に差は無かった。【作業内容】作業スピードが早かった。引っ越し先の養生も丁寧だった。そのままでは運べない大きさの机を自前の工具で分解して運んでくれたのは助かった。家具の配置も融通が利いて良かった。【全体的な評価】値段や作業内容に問題は無く、次回も使っていいと思った。【良かった点】比較的安い作業に融通が利く【気になった点】靴を入れる箱があれば良かった。引っ越しを開始する時間に幅があるプランを選んだが後の予定を押してしまった。時間がきっちり決められるプランがあれば次回からはそれにしたい。,愛知,愛知,いつでも,4,5,4,4,5,2,15,4
51,2023-02-26,元気がいい,4.25,料金もサービスも非常に良かった。ただ、下駄箱の中身を全て忘れていったため、自分で運ぶしかなかったのが残念。料金は予定よりも安くしていただき、さらに前回利用したこともあってか、他社よりも安くしていただけました。粗品として自社のプリントが入ったティッシュを二箱いただきました。とても丁寧な対応でした。引越し当日は作業員３名で来ました。リーダーとベテランと新人のような組み合わせ。挨拶も丁寧で、連携が取れているように見えました。ダンボールに詰めきれなかったものを手際良くダンボール詰めをして運んでくれました。ある程度積み終わると休憩を取らせてくださいと言われたので休んでいただきました。荷下ろしまで通してやって、疲労からどこかにぶつけた、荷物を落としたなどがあっては困るので、しっかり休んでもらえて良かったです。今引越しを検討している人へアドバイス！引越しの前後に休みを入れること！,福島,福島,いつでも,3,4,5,5,3,6,0,6
44,2023-02-25,見積もり、引っ越し当日の対応が迅速,5.0,見積もりの時点で不明点がないか細かく聞いてくださったり、引っ越しの時間帯についての相談にも細かく対応していただきたました。引っ越し当日も迅速に家具の移動をしていただき、予定よりも早く新居に家具を搬入することができました。事故も起こらず、家具の移動の前に壁にシートをかけるなど、事故防止の対応もありました。しかし細かい小物類や食器がないかの確認は甘く、引っ越し後に持っていっていない物もちらほらとありました。段ボールにいれていれば基本的に問題なく運んで貰えるとは思うのですが、何らかの都合で最後まで梱包できないものがある場合は始まる前にその物品があることについての説明はしておいた方がいいでしょう。,福井,福井,いつでも,5,5,5,5,3,5,0,5
45,2023-02-24,普通,4.0,【見積もり時の対応】引っ越し侍さんに登録したその日に見積もりに来てくださり、すぐに引っ越し日を決めることができました。営業さんに考えなしに予算10万と言ってしまったため、17万から値引き交渉して約10万で契約しました。あとから考えればもう少し安くできたなと思い、失敗したなと思っています。値引き対応は他社に比べてしつこくなく、誠実な対応だったと思います。【料金】一軒家から一軒家の引っ越しで10万円でした。後から調べたら、前回の引越しは他社で5万円でした。【作業内容】当日の作業はスピーディでした。破損や汚損もなく、トラックの到着も早かったです。冷蔵庫や洗濯機の設置も嫌な顔せず実施してくださいました。【全体的な評価】料金に後悔は残りますが、良くも悪くも普通だったかと思います。【良かった点】見積もり訪問がどこよりも早く、ダンボールもその時にもらえたためすぐに引越し準備に取りかかれた点。【気になった点】当日の作業員さんに、愛想のある方とまったく愛想のない方がいました。全員社員との話でしたが本当なのでしょうか。また、ダンボールの引き取りがなかったのも不便でした。,神奈川,神奈川,いつでも,5,4,3,4,7,4,30,8
38,2023-02-11,明るく元気のある会社で良かったです。,4.0,良かった点　スタッフ全員が若く元気に明るく働いていた点悪かった点　ワレモノ注意　という箱の中に入っていた物などが割れたり損傷していた点全体的な感想　経験のあるスタッフさんとアルバイトさんなのか未経験に近いスタッフさんとのスキルの違いが大きくその点は気になりました。,愛知,愛知,いつでも,4,4,4,4,11,5,20,9
55,2023-01-29,優しかった,5.0,まず訪問見積もりいただいた会社が3社あり、アークさん以外に、2社で相見積もりをいただきました。アークさんの良かったところとしては、他社の悪評を一切言われなかったことでした。他社さんでは相見積もりをする会社を伝えたところ、一社一社悪評を伝えられました。また、今回見積もりをした業者さんに10万円までなら会社負担してもらえるので、それくらいにならないかとご相談させていただいたところ、アークさんは予算を下回った額を提示いただきました。そのため今回アークさんに決めました。,愛知,愛知,いつでも,5,5,5,5,2,1,5,6
