,引越し時期,タイトル,評価,口コミ,現在地,引越し先,依頼作業開始時間,電話・メール対応,見積もり対応,作業員,サービス,家具量,家電量,ダンボール,見積もり比較社数
364,2021-08-31,電話対応も含めて、対応が丁寧だった。,5.0,引っ越し日が8月31日だったが、移転先の都合があり、9月10日に荷物を搬入していただくことになったが、それまで預かっていただけるところが、2社だけだった。その中で、対応と価格がよかったので決めた。,愛知,広島,いつでも,5,5,5,5,2,1,10,4
395,2021-08-30,電話、配送の対応もとても良く、頼んで良かったです。,5.0,大型冷蔵庫一台の依頼だったのですが、電話対応も親切で感じが良く、料金も相場が分からないため相談したところ予定していた予算でお願いできました。配送の方も感じが良く設置までして頂きとても助かりました。大変お世話になり有難うございました。,埼玉,埼玉,午前,5,5,5,5,1,1,0,4
376,2021-08-30,スピーディーで手際が良かったです。,5.0,作業がスピーディーだったのが良かったと思います。テレビ、パソコンの梱包は、ちょっと簡単すぎじゃないかな？とも思いましたが、支障なく無事に運べていたので大丈夫だったようです。思っていたより料金が高くなりましたが、月末で時間指定だったので、仕方がないかな、と思っています。ダンボール、ガムテーム、布団袋が無料だったのはありがたいです。また、引越し後のダンボール回収も無料でお願いできたのでよかったです。,大阪,大阪,いつでも,5,5,5,5,1,3,15,10
389,2021-08-30,好印象,5.0,営業、電話応対、実際の引越しスタッフ本当に皆さん感じがよくて感動しました。時間の指定ができないおまかせ便でお見積もりを取ってましたが急遽新居の鍵の受け取りで午後じゃないと都合がつかなくなり電話にて相談したところ快く午後で快諾してくださったり融通をきかせていただいたこともとても感謝です。残念だったことは2つ。1つめは食器のエコ楽ボックスをお願いしておりましたが袋をあけた瞬間、ほこりっぽいにおいと箱の中には髪の毛が入っていたので使用するのをやめて自分で梱包しました。2つめはダンボールの回収に3000円かかると後で知らされたこと。残念だったエコ楽ボックスを含めても全体的の引越しに関してはとても満足です！,岩手,岩手,午前,5,5,5,5,3,4,0,5
400,2021-08-29,大手の引越し業者と遜色なく良かったです。,4.0,引越し当日は15時までとお願いしてましたが、エアコンの取り付け業者に連絡が入ってなく、当日に伝えることになった事は予め伝えて欲しかったとは思います。その他は全般的に良かったです。,愛知,愛知,午前,4,4,4,4,10,7,30,5
393,2021-08-29,大きいものだけを運ぶ場合は安くていいと思う,4.0,二人で来ていただいたが、お客の前で厳しい言葉を掛けたりがあったので、こちらとしても少し気まずい感じがありました。でも作業は早くとても、満足しております。,岡山,岡山,午前,4,4,4,4,3,2,0,5
396,2021-08-29,凄く早い,4.5,良かった点凄く早くテキパキしていたのがよかった。日程など凄く合わせてくれた悪かった点荷物運びが終わった後に玄関のところで作業員同士で会話また、大きな笑い声,山梨,鹿児島,午前,4,4,5,5,3,4,10,3
388,2021-08-28,良かった。,4.0,【良かった点】不用品の処分にも内密に応じてくれて助かった。【悪かった点】訪問見積もり時に伝えた運ぶ物が、正しくリストに反映されていなかった。,秋田,岩手,午前,4,4,4,4,15,20,50,4
381,2021-08-28,見積もりも、作業もとても丁寧で感じがよかった,5.0,すべてにおいて対応が良かった廃材も見積もり料金内で請け負っていただけたりエアコンの着脱も料金に組み込んでいただけたりとサービスが充実してた,大阪,大阪,午前,5,5,5,5,2,10,50,7
379,2021-08-28,皆さんとても感じが良かった。,4.5,金額の値引き交渉もすんなりしてくれて、金額の範囲内での引越しの約束でしたが、大きいもの4点と、ダンボール10個位といっていたのですが、あまり荷物がないから良いですよといい、追加金額もなく、衣装ケースやミラーなどなど他の荷物も全て運んでくれてとても助かりました。,北海道,北海道,いつでも,4,4,5,5,1,2,0,7
370,2021-08-27,爽やかな対応でしたが、もう少し融通がきけば良かった,4.5,【見積もり時の対応】柔らかい印象【料金】安い【作業内容】もう少し融通がきけば良かった【全体的な評価】コスパが優れている【良かった点】【気になった点】,愛知,三重,いつでも,4,5,4,5,4,4,20,8
399,2021-08-27,丁寧な対応をしてくれる,5.0,良かった点訪問での見積もりだったので分からないことなど直接聞けたり、アドバイスをいただけた事。段ボールやガムテープを契約した日に置いていってくれたので良かったです。引っ越し当日は、とてもテキパキとスピードがありつつ丁寧にお仕事されていました。皆さん暑い中にも関わらず、嫌な顔一つせず笑顔で対応してくれました。余った段ボールも引き取ってくれました。悪かった点ありません。大満足です。,長野,長野,午前,5,5,5,5,5,10,30,5
402,2021-08-27,対応が、笑顔でよかった,3.75,時間に遅れてきて、連絡もなかったことは、残念である。また、道が狭いので2tショートで…ということを伝えてあったけど、ロングできてしまった。荷物を置くのにただ置くだけでなく、端から積み重ねられるものは積み重ねて欲しかった。（足の踏み場がなくなってしまった）,山梨,山梨,午前,5,4,3,3,8,7,0,4
404,2021-08-26,当日は良かった,4.0,事前に時間を連絡あったのにも関わらず(14時〜)前日に電話がありまた変更(18時〜20時)。この時点でどうなってるのかなと思いました。当日何度も連絡きて(14時)もう着くので家で待っててくださいと。週1回しかない休みだし、隙間時間で用を済ませていたので、いくらフリー便だとは言え、段取りどうなってるのかなとだいぶ振り回されたなと思いました。ドライバーが合流してからは、ドライバーの人の対応、作業は満足でした。,東京,埼玉,午前,2,4,5,5,1,4,20,8
401,2021-08-26,わからない,5.0,対応が良かった、すばやく丁寧に終わらせてくれたお茶を渡したら全員でありがとうございますといってとても気分が良かった,群馬,群馬,午前,5,5,5,5,2,3,0,6
377,2021-08-26,電話対応が、あまり良くない。,2.5,価格は安くなりましたが、大型家電の梱包がきちんとなっておらず、さらに落としたようで歪んでいた。責任者が家に来て、修理をできるか確認すると持っていったが、それから修理できるかどうかの電話が1週間なかった。全体的に対応が良くなかった。,東京,山形,いつでも,2,3,2,3,4,1,15,5
405,2021-08-26,感じのいい人たちでした。,3.75,スピーディーで良かったのですが、バラした家具のねじ止めなどは本来してもらえないものなのでしょうか？そのあたり何も言われなかったので会社の仕組みとして作業員の方々ではなく自分でやらなければならないのならそう言ってもらえたら嬉しかったです。ドラム洗濯機も置くだけ置いてもらいましたがたぶん金具外してくれてない感じなのでまた動かして自分でやるのはとても手間です,北海道,北海道,午前,4,5,2,4,3,4,30,6
406,2021-08-25,会社全体の雰囲気も良さそうな印象,4.75,【見積もり時の対応】わざわざ市外から来てくれたことに感謝。感じのいい人だった。【料金】実家への立ち寄り代と洗濯機設置料金を値引きしていただき、とても安くなった。【作業内容】すごく早いのに雑さがない。【全体的な評価】またお願いしたい！【良かった点】作業の良さはもちろん、大変な中でも笑顔を見せてくれてホッとしました。【気になった点】特になし,新潟,新潟,午前,4,5,5,5,8,6,15,8
390,2021-08-25,丁寧に作業していただきよかったです。,4.0,同じ日に他にも作業があったにもかかわらず、作業が丁寧で早くてよかった。荷物が当日届けばなおよかったです。,千葉,群馬,午前,4,4,4,4,6,5,15,6
372,2021-08-25,全ての対応が良かったです。,4.0,良かった点。スタッフのお二人が声を掛け合って頑張っていて、好印象。悪かった点。特になし。,北海道,北海道,いつでも,4,5,4,3,5,2,0,5
384,2021-08-25,6年程前にもお願いしたが、対応も良くなった印象,4.5,電話の時に、予算があまりなかった為、複数社見積もり出しお願いしましたが、曜日変更が可能か？等の提案があったのは、ハートさんだけでした。また、他の引っ越し業社では、今回移動した家具をエレベーターに乗せる事が出来ず、階段を使用したとのケースがありましたが、こちらは、それもなく、また、ギリギリのサイズを上手く入れて頂き、技術的にも満足しています。今回は、マイナスありません。,東京,東京,午前,4,4,5,5,2,0,10,8
385,2021-08-25,安い,3.75,こちらに書いて意味があるかはわかりませんが、引っ越し資材を通路に忘れて行ってます。当日連絡しましたが、そのままのため問題無いか不安です。,愛知,愛知,午前,4,4,3,4,4,3,15,2
392,2021-08-24,若い方々がサッと荷物を運んでくれました,5.0,楽しそうに荷物を運び出してくれたので堅苦しくなくとてもいい印象です。単身の引越しは初めてだったのでどうしていいのかわからないものも、「これはどうしますか？」「持っていきますか？」と丁寧に聞いてもらえお願いしやすかったです。引越しはお金がかかると良く話を聞いていましたが、丁寧な対応と、荷物の運び出し、そして楽しそうに仕事をする姿を見てこの料金でいいのか？と思うほどよかったです。使いきれない段ボールを引き取ってもらったり、使わなかった分で姿見などをサッと梱包していただきとっても助かりました。,長野,長野,午前,5,5,5,5,3,3,0,4
407,2021-08-24,テキパキと作業をしてくれて良かった,4.25,トラックを待機させる場所が悪く近所に迷惑をかけた。しかし、その後の電話での対応や荷物の回収と引っ越し先での荷物の搬入がとても丁寧にかつ早くてとてもよかったです。,愛知,北海道,午前,4,4,4,5,3,3,50,4
411,2021-08-23,訪問見積もり時の対応が良かったから,5.0,口コミを参考に、しっかりと丁寧に引っ越し作業をしてくれそうな印象で選んだ。引っ越しに伴い、不要な家具をどうするか悩んで、訪問見積もり時に自分で処分しようと考えていて相談しなかったが、フリーダイヤルで相談すると集合住宅の集積所まで不要な家具を下ろすことまではできる、ということだったので、市の粗大ゴミ回収を利用することができて、とても助かった。１点、最初にいただいた段ボールの数で足りず、追加すると料金が変わると言われたので、増えた分について自分で運ぶ必要があり、残念だった。,東京,東京,午前,5,5,5,5,7,6,50,2
409,2021-08-23,作業が雑で対応もよくありませんでした。,3.25,気になった点4点あります。・家の中の荷物を靴下のまま外に運び出し、またその靴下のまま家の中で作業していました。家の中を綺麗にしておきたいので、細かいかなと思いますが私はそれがとても嫌でした。・荷物の運び出しから新居への移動がきちんと連絡取れておらずとても待ちました。またその際の電話対応や作業される方の対応もとても悪い印象でした。・荷物が所々敗れていました。作業はとても早かったですがとても雑な印象を受けました。・作業される方の言葉遣いや対応があまりいい印象を受けませんでした。,大阪,大阪,午前,4,4,2,3,2,2,10,6
394,2021-08-22,丁寧で話しやすかったです,5.0,思っていた金額よりも安く済んで良かったです引っ越し業者で洗濯機の設置も依頼しましたが電話連絡の時間など連携がとれていないのかなと感じる場面がありました。,愛知,愛知,午前,5,5,5,5,1,3,0,6
414,2021-08-22,スタッフの人が皆さん若くて元気だった,4.0,良かった点家電の説明が丁寧だったみんな対応が丁寧だった悪かった点営業との打ち合わせが連携されていなかった,大阪,京都,午前,4,4,4,4,5,8,2,6
398,2021-08-22,親しみのある対応に好感。作業も丁寧、迅速。,4.5,引越し作業自体は申し分なし。引越し後の段ボール回収のサービスはありがたいと思った。が、約束の日時に来ず、こちらから問い合わせ。前の作業に時間がかかり、午前中回収予定が、14時くらいになるとの事。せめて、そちらから、連絡欲しかった。サービス自体は良いので、そんな事で印象がマイナスになるのはもったいないと思った。,千葉,千葉,午前,4,4,5,5,2,0,15,7
412,2021-08-21,迅速に対応頂けました。,4.0,引越しの作業自体は満足しています。但し、洗濯機の設置については少し不安があります。（排水状況が未確認の為）,大阪,大阪,午前,3,3,5,5,7,4,10,7
417,2021-08-21,比較的良かったです。,4.25,"作業員の方はテキパキしていた作業もスムーズでした。不用品の無料引き取りも快く対応していただきました。残念な点は営業マンが見積もり時はクーラー取外し費用はサービスと書いてありましたが、実際はサービスバルコニーとして当日6,600円委託業社から請求されました。引っ越しセンター窓口にも問い合わせしましたが、回答はありませんでした。",大阪,三重,午前,4,3,5,5,1,8,30,4
415,2021-08-20,親切、丁寧、誠実,4.0,◇良かった点引っ越し金額をこちらの希望金額よりも安くしてくれた。多少、日程を決めるのにプレッシャーはあったけれど、丁寧に対応してくれたと思う。他社の説明にはなかった、箪笥の中身は全て出して搬送する事を勧められた。その方が箪笥本体のために良いと言われ、ダメージがかからないと。他社さんは、そのまま運べますよと言っていたが、箪笥本体に負荷がかかってしまう事が良くない事だとは説明なかったので、そのあたりにハート引越センターさんの誠実さを感じた。◆悪かった点今回、初めて梱包作業をハート引越センターさんにお願いした。3人の若い作業員の方が来てくれたのだが、作業時間がちょっとかかり過ぎていたように思った。※3時間以内には確実に終わりますよと言われたのだが、私と母が親切心でお手伝いしますよと伝えて、箪笥の中身やその他いろいろを計20個の箱に詰めるくらい協力して、3時間たっても梱包は終わらなかった。3万円払ってこのオプションを使ったが、実際には全体の3割はお手伝いした状態だったように思うので、この辺りはマンパワーで差が出るなと感じた。,長野,鳥取,午前,5,5,4,2,2,10,50,0
419,2021-08-20,とても親切に対応してくれました。,4.0,良かった点実際に訪問し、荷物がどれくらいあるかを算出してくれた所悪かった点家電以外も廃棄処分してくれると助かった,東京,東京,午前,4,4,4,4,3,2,15,10
397,2021-08-19,電話対応がよかったです,4.25,メール、電話連絡が複数社から連日届き、対応が大変でした。結局、以前お世話になったハート引っ越しセンターさんにお願いしましたが、料金面で配慮していただき、電話対応も丁寧でした。,静岡,静岡,午前,4,4,4,5,1,1,8,6
422,2021-08-19,丁寧に迅速に対応頂けました。,4.5,夜に登録して、翌朝たくさんの電話対応に疲れていましたが、御社のオペレーターの方から電話なしのメール登録を提案されとてもいいサービスだと思います。ウォーターサーバーの案内もいただきいろいろなご提案があるのも驚きました。一度で比較できる点はいいですね。,兵庫,福岡,いつでも,5,5,4,4,10,2,3,8
410,2021-08-19,営業さんも作業員さんもとても感じが良かった,4.75,引っ越し会社に見積りを依頼したところ、一軒目の会社はZoomで見積りをしてくれました。それは便利でよかったのですが、対応が素っ気なく、値段交渉する間もなく終わりました。次に見積り依頼をした会社は訪問見積りでした。提示された値段が予算オーバーだったのですが、私の考えていた相場に近づくように、引っ越し条件(引っ越しの時間等)を変更し、提示してくれたので、その引っ越し会社に決めました。引っ越し当日は、作業員の方の作業がとても早く、引っ越しがスムーズに終わりました。作業員の方の対応もとても良かったです。,愛知,愛知,午前,4,5,5,5,2,0,0,5
413,2021-08-19,一生懸命荷物を運んでいた姿がとてもかっこよかった,5.0,今回も利用させていただいたハートさん。見積もりの際の対応もよく、当日のスタッフの方も挨拶や対応がとても良く、小さい子供が2人いたのも気を使って下さり、とても嬉しく、とてもいい人でした。また来年も引越しがあるので、ぜひ、お願いしたいと思っています。暑い中、汗を流しながら、たくさんの荷物を運んでいただき、心から感謝致します。素敵な会社でした。ありがとうございました。,茨城,茨城,午前,5,5,5,5,10,8,15,6
418,2021-08-18,迅速丁寧という印象でした！,4.75,電子ピアノのみの配送でしたが、問い合わせの電話でトントンと話が進み、費用も最初からこちらの予算内の値段を出していただいたので即決という感じでした。受付の電話対応もとても感じが良く、配送のスタッフさんもスピードは申し分なかったです。大変満足しています！,東京,福島,午前,5,5,4,5,1,0,0,4
423,2021-08-18,親切丁寧スピーディー,5.0,見積もりに来ていただいた営業さんの感じも良く、こちらの意図をくんだ提案をしてくれるなど、信頼できる印象がありました。また、作業員さんも作業も手早く丁寧に運んでいただきました。また、手配いただいたトラックにきっちりと荷物が収まり、見積もり時の見立てと、現場での積み込み配置がバッチリと噛み合い、さすがプロの仕事という感じを受けました。搬入後も、荷物ぬ運搬だけでなく、室内配置のアドバイスや、細かな配置換えにも何度も対応いただけて、すごく助かりました。できることなら、次の機会があればまた同じ方にお願いしたいと思います。,徳島,徳島,いつでも,5,5,5,5,10,3,0,6
421,2021-08-18,選択肢が無かったから消去法,3.25,良かった点・見積もり時はスピーディー・時間管理は正確悪かった点・岩手の作業者の無駄口が　気になった,岩手,秋田,いつでも,4,3,4,2,10,9,30,4
403,2021-08-17,迅速に対応してくれた。,4.75,見積もりに来た人と実際に引越に来た人との意思疎通があまり良くなく、伝達事項がうまく伝わっていなかった。,大分,千葉,午前,5,5,4,5,8,1,10,6
416,2021-08-16,作業が迅速で丁寧でした,5.0,他の現場の方も応援に駆けつけて頂き作業がスムーズだった。建物や荷物が傷つかないように養生や包装作業をしっかりやってくれていた。,東京,東京,午前,5,5,5,5,8,7,20,10
428,2021-08-15,クチコミどおり対応が良かったです。,4.75,見積りに来ていただきました。来てくださった感想、対応が印象良かったです。不安なことは、事前に電話で質問しました。電話対応してくださったスタッフさんの説明も分かりやすく、安心できました。当日のスタッフさんは、とにかく動きが迅速で安全に考慮されていて、丁寧に運んでくださりました。挨拶や説明など、笑顔で対応してくださりました。コロナの事も考えられて、暑い中でもマスクは常に着けて動いてくださり、私語も無く業務にあたってくださり、チームでしっかり連携が取れていて、安心出来ました。お願いして良かったです。ありがとうございました。,岡山,岡山,いつでも,5,4,5,5,5,5,0,6
427,2021-08-15,電話での見積時から対応も早く信頼感が持てました,5.0,ダンボール箱の手配から、訪問時の時間を細かく連絡をしてもらい、安心しました。また担当の方も丁寧な対応をしていただき気持ちよく引っ越しできました。,岡山,岡山,いつでも,5,5,5,5,7,1,30,6
430,2021-08-13,さわやかな印象,5.0,他の所と比較もしたが、条件が良かった。また、引っ越し場所が特殊な坂の上の方だった為、ワイドのトラックでは坂道で擦ってしまい、上まで登ることができなかった。ただトラックを近くで止めてくれ、嫌な顔をせず、坂を上り下りしながら作業をしてくれた。結構急な坂だったので大変だったと思うが、皆さん笑顔で対応してくれた。,神奈川,神奈川,いつでも,5,5,5,5,4,8,20,8
432,2021-08-12,テキパキ短時間で終わらせてくれ助かりました。,4.25,悪かった点はありません。良かった点は業者の方がテキパキ動いていてスムーズに気持ちよく引っ越しできたことです。ありがとうございました。,千葉,千葉,いつでも,4,4,4,5,1,2,15,5
431,2021-08-12,オプション付きで頑張って安く値引き交渉して下さった,4.25,電話の対応、値引き交渉を頑張って交渉してくれました。引越し当日もスムーズに進んで作業も大変スピーディーでした。,愛知,愛知,いつでも,5,4,3,5,4,4,10,9
420,2021-08-11,テキパキとしてます！,4.0,梱包搬出、搬入設置などテキパキと仕事をしてくださって、慣れているんだなあと安心感がありました。ただ、暑かったので仕方ありませんが、汗でしまった靴下で足跡が残っていたのは若干気になりました。笑,愛知,愛知,いつでも,4,4,4,4,1,1,10,10
437,2021-08-10,電話での説明がとても分かりやすかったです。,4.25,リーダーの方，いつもベアを組んでいる方には名前を呼びもう一人のアルバイトの方にはそこの子のような名前で呼ぶことはなくチームとして働いているとは思えませんでした。,神奈川,神奈川,いつでも,4,5,4,4,4,0,30,9
434,2021-08-10,地域に根ざしていて信頼できる。,4.25,訪問見積もりの時点で信頼性が高い会社だと感じました。実際、引っ越し当日も作業員の方は丁寧に親身になって動いてくださいました。テキパキと手際も良かったです。価格も良心的でした。悪い点は本当に見当たりません。今回、家の建て替えのため仮住まいへの引っ越しでしたので、半年後、新築我が家へまた引っ越しします。その際もまたハートさんにお世話になろうと思います。この度は良い業者さんを紹介頂きありがとうございました。,岩手,岩手,いつでも,4,4,4,5,1,6,15,5
424,2021-08-10,担当者、作業スタッフともに明るく爽やかな印象,4.75,【見積もり時の対応】計４社の訪問見積もりをしましたが、身なりや言葉遣いなどのマナーが一番しっかりとしていました。また、ドラム式洗濯機を運搬する際に必要な金具の有無の確認があったため、安心してお任せできると判断しました。(金具の話が無い会社もいました。)【料金】テレビCMでよく見かける大手引越し会社より３〜４割安く提示いただけました。また、想定していた金額より安かったため、見積もり時に即決しました。【作業内容】搬出・搬入ともに３〜４人の作業スタッフで驚くほどスピーディーに作業を進めていただけました。無駄の無い動きや声の掛け合いにただただ関心しました。また、何一つ嫌な顔をせず対応いただき、言葉遣いも丁寧でとても気持ちが良かったです。【全体的な評価】対応面・価格ともに満足(感動レベル)しています。ハートさんに依頼して正解でした！また機会があれば利用したいですし、オススメできる会社です。【気になった点】見積もり時に口頭で依頼しましたが、契約書や申込書などの書面での取り交わしが無かったため、ちゃんと申し込まれているのか？と少し不安な気持ちになりました。(その日のうちにダンボールを受け取ったため、よっぽど大丈夫だろうとは思っていましたが…。),愛知,三重,いつでも,4,5,5,5,1,5,0,4
448,2021-08-08,すばやい,3.75,荷物を全部持って行って貰おうとしたら、予算10万円では全く足りず、自分達で運ぶ分と運んでもらう分をわけました。それでも原付2台、エアコン2台もあるとなかなか費用がかかり、どうしようかと思っていましたが、最後に見積もりをお願いしていた会社で安く対応頂けたので、金額だけみてここに決めました。作業当日は、事前に時間帯は聞いていたものの、連絡もなくインターフォンが押され、猫達をケージに入れていなかったので待たせてしまったが「もう入っていいですか」と2度ほど急かされました。3時間の振り幅があり猫をずっとしまっておくわけにもいかず、事前に猫のことは伝えていたので配慮頂けると良かったかなと思いました。作業自体は可もなく不可もなく。素早く運び出してもらいましたが、壁や床に当たりながらであったり、当日が雨だったのもあり、床が濡れたままで退室前に拭かれたりもありませんでした。退室され引越し先に向かわれましたが、私達は向かう前に家の床を掃除することに。床掃除をしてから新居へ向かっていたら電話があり、「作業員が到着しているが、何時くらいに届く予定か」と確認の連絡が。30分程遅く出たため、あと30分位はかかりますとお伝えしましたが、これも事前に車で自分で向かうと伝えていたので配慮頂けるとよかったかなと思いました。費用が安かったので、我慢するしかないのかと思いましたが、今回の引越しをふまえ、次は費用ではなく作業方法を確認したいと思いました。,神奈川,千葉,いつでも,4,4,3,4,7,2,50,6
447,2021-08-08,テキパキしていて良かった,4.25,自分の予算よりも安くやっていただけて契約までの流れがスムーズで良かった。不安な点などを連絡して聞くと直ぐに回答していただいて引越しに対しての不安などがありませんでした。当日は3人係でテキパキ仕事をして早く荷物の搬入などをやって貰えました。家具の梱包なども丁寧にして下さり助かりました。ダンボール無料サービスやダンボールの回収も後日して頂いてとても助かりました。,神奈川,神奈川,いつでも,4,4,4,5,7,5,20,8
433,2021-08-08,価格以上の質だった,4.25,【良かった点】・まず、大抵の引っ越し会社が、メールにちゃんと金額を記載せずに営業メールばかりを繰り返すのに対し、誠意のある対応だった・中には、電話をしてみたら、メール記載の金額を大きく上回る見積もりを出してくる引っ越し会社まであったのに対し、客観的で冷静な金額の提示だった・東京-岡山という距離を理由に、話途中で断ってくる引っ越し会社が少なくなかったが、ちゃんと話を続けてくれた・荷物の引き取り、搬入共に迅速でスピーディーで助かった・足りない段ボールを無償で送ってくれた・電話口での値引き額は、こちらの要望を超えるものを呈示してくれたし、サービスの質も申し訳ないくらい良かった,東京,岡山,いつでも,3,5,4,5,9,5,20,7
435,2021-08-08,全体的には 良かった,3.5,電話対応された方は凄く印象が良かったけど作業員は微妙な感じトラックで民家(大家さんの家)の塀にぶつかった？スレスレ？怖かったです,静岡,静岡,いつでも,4,5,2,3,1,3,0,5
443,2021-08-08,丁寧で迅速な対応,5.0,良かった点引越しの２日前にハート引越しセンターさんに決めましたが親身に対応して下さり、電話でも安心できました。当日こられた作業員の方2人もテキパキしていました。対応も親切で助かりました。悪かった点特段、不満な点はありませんでした。,神奈川,神奈川,いつでも,5,5,5,5,2,2,2,6
440,2021-08-07,他社より安い,3.25,電話では段ボールなどこちらの要望に対応してもらえたので満足。作業員が仲が悪く、重量物を運ぶ際に怒鳴り声など、意思疎通が取れてなく不安であった。安くても、安心できる引越し会社にしようと思いました。,大分,広島,いつでも,5,5,1,2,7,2,0,3
436,2021-08-07,テキパキしていた,4.0,社員さんとバイトさんで来てくれていましたが、学生さんぽいバイトさんは初めてなのかまだ入ったばかりなのかわかりませんが慣れてない感じで指導されてました。一生懸命してくれていたので特段気になる事もなかったです。引越し業者を使っての引越しが初めてなので一括で見積もり出来て良かったです。会社さんによって値段やサービスが違うので今回見積もりしてもらって、1番安い会社では無かったのですが、きちんと説明があり、IKEAの家具も運んでくれるとのことでお願いしました。値引き交渉に慣れてないので大変でしたが、今回頼んだ会社はきちっとその辺も聞いてくれて対応してくれました。最初に言われていた通り追加料金もなく、ダンボールは20箱まで無料でくれました。ガムテープと割れ物を包装出来る用紙も頂けて助かりました。20箱無料分で足りたのでダンボール引き取りサービスは使えないというのを引越しの荷物を新居に運び混んだ後に言われましたが、まぁ安いし仕方ないかなと思いました。引越し考えられている方はダンボールは何箱無料で用意してくれるのか、回収してくれるのかなど聞いた方が良いと思います！やはり見積もり大事なので何社か聞いた方が良いです。今の会社に決めようとした直前に、詳しい話をしたいと言って来た会社さんは他の会社の値段とか伝えるとそれじゃ無理ですねと言って諦めていきましたので何社か見積もり大事です！,兵庫,兵庫,いつでも,4,4,4,4,7,4,15,8
391,2021-08-07,全体的に対応はすごく良かったです。,4.25,良かった点訪問見積もりの方も、作業の方もすごく丁寧でした。悪かった点トラブルがあった様で、暑い中予定よりだいぶ待たされた。その間の連絡やエアコン業者とのやりとりが不十分でした。全体的にはお願いして良かったと思ってます。,福岡,福岡,午前,4,5,4,4,5,6,20,5
453,2021-08-06,電話対応、作業は親切でしたがエアコンに料金が高い。,4.25,良かった点　対応、作業共に満足してます。悪かった点　エアコン取り付けについて事前に説明（料金）してほしかったです。,愛知,愛知,いつでも,4,4,4,5,3,2,0,7
452,2021-08-06,押し付けも無くアッサリ電話のみで完了,5.0,1人のみの引越しで運ぶ物がきっちり決定しているのに、他業者は訪問での見積もりとオプションを勧められしつこい電話がありうっとうしく、ハート引越しセンターは電話のみで完結し、半額で受けてくれて本当に助かった。スピーディーで30分かからず運び出し終了。設置も手際よく早くて好印象。また頼みたい。,大阪,大阪,いつでも,5,5,5,5,2,5,10,4
426,2021-08-06,丁寧な対応とスムーズな作業,4.25,不要家具が多くて処分に困ってましたが、まとめて処理していただけたのが良かったです。家具の配置なども笑顔で丁寧に対応してくださいました。猛暑の中、本当に有り難うございました。,新潟,新潟,いつでも,4,4,5,4,7,7,50,8
455,2021-08-05,メールのやり取りで金額を表示してくれたことが決め手,4.75,訪問見積りをしてくれて、難しそうだったので始めは断られたんです。引っ越し先もみていただき、ベッドの移動もしていだけるとのこと、金額はあがりましたが、引き受けていただけたことが嬉しかったです。結局ベッド移動は自分でしましたが。引っ越し作業の方々も大変重いタンスを丁寧に運んでいただき感謝です。暑い中頑張っていただき本当にありがとうございました。,大阪,大阪,いつでも,4,5,5,5,1,0,0,8
457,2021-08-04,信頼できる業者です。,4.75,冷蔵庫、ベッド、洗濯機のみの配送をお願いしました。思っていたより見積り額が高かったので値引き交渉した所、日にちを替える、翌日配送にする事でもう少しお安くできるとの事でした。急ぎの引っ越しではなかったので日にちを替え再見積りお願いしました。が、やはり予定金額より高く再値引き交渉しました。こちらの希望金額とはいきませんでしたが、かなり希望に近い金額を出していただけたのでお願いする事にしました。電話の応対もとても気持ちよく色々親身にしていただき感謝しています。,埼玉,群馬,いつでも,5,5,4,5,1,2,0,7
425,2021-08-04,明細が明瞭だった,3.5,事前に電話でも見積してもらい、実際もみてもらい、安くしていただきよったです。　はじめに決めていたところでは、あまりにも値段が高すぎたので、ハートさんにしてよかったです。エアコン取り外しも安かったです。,愛媛,愛媛,いつでも,4,3,3,4,1,4,10,5
462,2021-08-03,作業員が明るくてテキパキしている。,4.5,良かった点:コマーシャルをしている会社が必ずしも良い訳ではない。悪かった点:引っ越しお任せパックを使った場合は、やはり大手か?この辺りを御社で分かるようにカバーして欲しいです。会社は、紹介するけど後はどうぞでは、如何なものか?と思います。,愛知,福岡,いつでも,4,4,5,5,8,5,10,7
445,2021-08-03,営業担当の印象は良かったが、作業員がダメ,3.5,時間に追われてたと思うが、作業が雑でおまかせパックなのに、衣類収納や小間物やカーペット梱包等、自分でやってくれと言われプラス16000円払った意味がなかった。,東京,鹿児島,いつでも,4,5,1,4,4,5,15,7
450,2021-08-03,誠実でよかった,4.0,ネット一括請求にすいて引っ越し業者間の違いは結局見積もりに来てもらわないとわからないので、もう少し厳選して来て貰う方法を考えてほしい。例えば、営業所が近くに無い引っ越し業者は除くなど。電話が多すぎで仕事に支障が出てしまった。ハート引っ越しセンターについて対応は誠実で良かったが10時～12時に到着しますと言われていたが実際は12時半になってしまったのは減点。でも対応は良かったです。提携のクレーン業者(ピアノクレーンが本業？)さんも値段安いのにすごく丁寧で安心して見られました。,東京,東京,いつでも,4,4,4,4,5,5,30,10
