,date,rate,comment,result
908,2024-05-19,4.7,一括査定で１番高い金額をご提示頂き、現車確認頂きました。担当者の方も気さくで話しやすく好感が持てました。,0
909,2024-05-19,5.0,連絡等非常に早く誠意を持つて対応頂きました。今回は、他社売却しましたが、又、機会があれば宜しくお願い致します。,0
910,2024-05-19,1.5,査定の際に粗探しは仕方ないにしても、ワンオーナーの車両で正直に話している事を全く信用されていない様子で、この店舗との売却、購入はあり得ないと判断しました。bomb様、この度は弊社をご利用いただきありがとうございました。また、ご気分を害してしまい大変申し訳ございません。率直なご意見を励みにスタッフ一同精進して参ります。,0
911,2024-05-19,5.0,査定額も依頼時同様高額提示であり、手続きから引取、入金迄安心して進められました。,1
912,2024-05-19,5.0,世間を騒がせていた…ということもあり少々心配がありましたが、担当してくださった方はとても丁寧でシッカリとした対応でした。査定額も最初の上限価格より高くなり、こちらに決めました。,1
913,2024-05-19,2.0,同時に現車確認をして頂き、最初の査定額を大きく下回りました。相場価格があるとはいえ、もう一社の1/3近い査定額、少し驚きました。でも、担当してくださった方はとても丁寧でした。,0
914,2024-05-19,4.2,最終的な金額は予想を越えました。引き取り日についても相談にのっていただけました。,1
915,2024-05-19,2.7,なんとか買取をさせてもらおうと色々と考えて提案はしてくれるのだけれど、その反面なかなか諦めてもらえなかったです。電話対応の圧が凄かったです。この度は口コミをしていただき誠にありがとうございます!弊社のお客様へ販売させていただきたいお車でしたので諦められず、交渉をさせていただきました。ご不快に感じさせてしまい、申し訳ございません。この度は、お力添えできず申し訳ございませんが、再びご用命頂けましたら、ご納得いただける金額まで頑張らせて頂く所存です。この度は、お時間を割いて下さり、ありがとうございました！引き続き、宜しくお願い申し上げます。,0
916,2024-05-19,4.7,最初の連絡がメールだったため、初めての買取利用でも落ち着いて焦らず検討することができました。対応も丁寧で良い印象でした。,1
917,2024-05-19,4.5,すぐに連絡が来ましたが、買取利用初めてだった事もあり考える猶予が欲しかったです。難色を示すとすぐに引いてくれてお断りできたので電話での印象は良かったです。,0
918,2024-05-19,5.0,最初から最後まで、とても親切丁寧、信頼できました!,1
922,2024-05-19,3.3,頑張りますと言った金額に最終的に届かなかった。査定額が出てきた３社とも最低査定額が最高査定額だった。,1
920,2024-05-19,5.0,想定していた金額よりも高く買い取ってくれました。契約成立後もスムーズに売却まで丁寧に対応していただきました。ありがとうございました！,1
921,2024-05-19,2.2,現車確認後、金額提示をしてさっさと帰ってしまった。とりあえず現車確認に来ただけと思った。,0
883,2024-05-19,5.0,時間通りに来てくださり、希望を上回る金額にて買い取っていただき、大変満足しています。,1
905,2024-05-19,4.8,今回一括査定で来ていただきました。査定サイトの口コミ評価が高く、急でしたが現車確認を依頼しご対応頂きました。急なご依頼にも関わらず快くご対応頂き感謝しております。また次回もお願いしたい会社様でした。,0
904,2024-05-19,5.0,強引な営業がなく、担当営業マンの素早い対応がよかった。,1
